setid,asin,amazon_url,match_confidence,match_reasons,brand,brand_original,brand_source,product_name,title,labeler,category,dosage_form,contains_zinc_oxide,contains_titanium_dioxide,contains_chemical_filter,is_baby_product,active_ingredient_count,active_ingredients,inactive_count,inactive_ingredients,inactive_source,first_ndc,ndcs,matched_keywords,published_date,spl_version,dailymed_url,fetch_error
dbee6094-e105-6d14-e053-2995a90a1528,,,,,Walgreens,WALGREENS,labeler_map,WALGREENS 50 BABY MINERAL SUNSCREEN,WALGREENS 50 BABY MINERAL SUNSCREEN (ZINC OXIDE) LOTION [WALGREEN COMPANY],WALGREEN COMPANY,sunscreen,lotion,TRUE,FALSE,FALSE,TRUE,1,ZINC OXIDE: 216 mg in 1 mL,20,WATER; ALKYL (C12-15) BENZOATE; MEDIUM-CHAIN TRIGLYCERIDES; OCTYLDODECYL CITRATE CROSSPOLYMER; PHENYL TRIMETHICONE; CETYL PEG/PPG-10/1 DIMETHICONE (HLB 5); DIMETHICONE; POLYHYDROXYSTEARIC ACID (2300 MW); GLYCERIN; ETHYL METHICONE (8 MPA.S); CETYL DIMETHICONE 25; SILICON DIOXIDE; OATMEAL; GLYCERYL MONOBEHENATE; PHENYLETHYL ALCOHOL; CAPRYLYL GLYCOL; SODIUM CHLORIDE; PHENOXYETHANOL; CHLORPHENESIN; TANACETUM PARTHENIUM FLOWER,spl_xml,0363-0994-09,0363-0994-09,baby,"Oct 16, 2024",2,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=dbee6094-e105-6d14-e053-2995a90a1528,
186a9642-cd73-adfb-e063-6394a90a75c7,,,,,Babo Botanicals,BABO BOTANICALS,title_prefix,BABO BOTANICALS SENSITIVE BABY FRAGRANCE FREE DIAPER RASH,"BABO BOTANICALS SENSITIVE BABY FRAGRANCE FREE DIAPER RASH (ZINC OXIDE) CREAM [BABO BOTANICALS, INC.]","BABO BOTANICALS, INC.",diaper_cream,cream,TRUE,FALSE,FALSE,TRUE,1,ZINC OXIDE: 250 mg in 1 g,11,"FILIPENDULA ULMARIA FLOWER; SHEA BUTTER; CHAMOMILE; NASTURTIUM OFFICINALE FLOWERING TOP; COCOA BUTTER; CALENDULA OFFICINALIS FLOWER; LECITHIN, SUNFLOWER; ROSEMARY; COCONUT OIL; SUNFLOWER OIL; CANDELILLA WAX",spl_xml,79265-8580-1,79265-8580-1,baby; babo botanicals,"Jun 03, 2024",1,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=186a9642-cd73-adfb-e063-6394a90a75c7,
f2aa0e03-e8b6-42d0-8fa0-2e96ca486b5c,,,,,Brickell,BRICKELL,cleaned_labeler,TIGER BABY BABY SUNSCREEN SPF-50,TIGER BABY BABY SUNSCREEN SPF-50 (ZINC OXIDE) CREAM [BRICKELL BRANDS LLC],BRICKELL BRANDS LLC,sunscreen,cream,TRUE,FALSE,FALSE,TRUE,1,ZINC OXIDE: 200 mg in 1 mL,26,"ALOE VERA LEAF; WATER; BUTYLOCTYL SALICYLATE; SHEA BUTTER; GREEN TEA LEAF; MEDIUM-CHAIN TRIGLYCERIDES; CAPRYLYL/CAPRYL OLIGOGLUCOSIDE; CETEARYL OLIVATE; WATERMELON; COCONUT OIL; CARROT; GLUCONOLACTONE; GLYCERIN; GLYCERYL MONOSTEARATE; HELIANTHUS ANNUUS FLOWERING TOP; HYALURONIC ACID; HYDROXYETHYL CELLULOSE, UNSPECIFIED; OLIVE OIL; AVOCADO OIL; SODIUM BENZOATE; SORBITAN OLIVATE; STEARIC ACID; TOCOPHEROL; .ALPHA.-TOCOPHEROL; XANTHAN GUM; CORN",spl_xml,82247-278-00,82247-278-00; 82247-278-01,baby,"Nov 13, 2023",2,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=f2aa0e03-e8b6-42d0-8fa0-2e96ca486b5c,
ac66ad82-a01f-4e44-92a7-b5ab5bd30922,,,,,Windmill Health,WINDMILL HEALTH,cleaned_labeler,KISS MY FACE SPF-50 BABY MINERAL SUNSCREEN,KISS MY FACE SPF-50 BABY MINERAL SUNSCREEN (ZINC OXIDE) CREAM [WINDMILL HEALTH PRODUCTS LLC],WINDMILL HEALTH PRODUCTS LLC,sunscreen,cream,TRUE,FALSE,FALSE,TRUE,1,ZINC OXIDE: 120 mg in 1 mL,24,"ALOE VERA LEAF; WATER; ASCORBIC ACID; BENZYL ALCOHOL; SHEA BUTTER; MEDIUM-CHAIN TRIGLYCERIDES; CETOSTEARYL ALCOHOL; COCONUT OIL; CALENDULA OFFICINALIS FLOWER; GREEN TEA LEAF; CITRIC ACID MONOHYDRATE; CARROT; DECYL GLUCOSIDE; DEHYDROACETIC ACID; FUCUS VESICULOSUS; GLYCERIN; GLYCERYL MONOSTEARATE; HELIANTHUS ANNUUS FLOWERING TOP; HYDROXYETHYL CELLULOSE, UNSPECIFIED; AVOCADO OIL; JOJOBA OIL; .ALPHA.-TOCOPHEROL ACETATE; TRIDECYL SALICYLATE; XANTHAN GUM",spl_xml,74154-317-00,74154-317-00,baby,"Nov 13, 2023",2,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ac66ad82-a01f-4e44-92a7-b5ab5bd30922,
d66e369e-9b19-b084-e053-2995a90aa259,,,,,Babo Botanicals,BABO BOTANICALS,title_prefix,BABO BOTANICALS SENSITIVE BABY FRAGRANCE FREE DIAPER RASH,"BABO BOTANICALS SENSITIVE BABY FRAGRANCE FREE DIAPER RASH (ZINC OXIDE) SPRAY [BABO BOTANICALS, INC.]","BABO BOTANICALS, INC.",diaper_cream,spray,TRUE,FALSE,FALSE,TRUE,1,ZINC OXIDE: 206 mg in 1 mL,22,"CELLULOSE, MICROCRYSTALLINE; ALOE VERA LEAF; OLIVE OIL; CASTOR OIL; GLYCERIN; CAPRYLHYDROXAMIC ACID; PROPANEDIOL; GLYCERYL ROSINATE; BENTONITE; NASTURTIUM OFFICINALE FLOWERING TOP; CALENDULA OFFICINALIS FLOWER; CETOSTEARYL ALCOHOL; CHAMOMILE; SHEA BUTTER; SUNFLOWER OIL; FILIPENDULA ULMARIA FLOWER; CAPRYLYL GLYCOL; OLEA EUROPAEA (OLIVE) OIL UNSAPONIFIABLES; CARBOXYMETHYLCELLULOSE SODIUM, UNSPECIFIED; WATER; GLYCERYL OLEATE; COCO GLUCOSIDE",spl_xml,79265-8576-1,79265-8576-1,baby; babo botanicals,"Oct 24, 2023",4,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d66e369e-9b19-b084-e053-2995a90aa259,
5ae9d3a9-bef4-45fb-ac71-7ee0be72856c,,,,,Ziva Wetwipes Fzco,ZIVA WETWIPES FZCO,cleaned_labeler,ZIVA BABY WIPES (ZINC OXIDE) CLOTH,ZIVA BABY WIPES (ZINC OXIDE) CLOTH [ZIVA WETWIPES FZCO],ZIVA WETWIPES FZCO,,,TRUE,FALSE,FALSE,TRUE,1,ZINC OXIDE: 0.1 g in 100 mL,14,PENTYLENE GLYCOL; WATER; GLYCERYL CAPRYLATE/CAPRATE; ALOE VERA LEAF; PROPYLENE GLYCOL; HYDROGENATED CASTOR OIL; CHAMOMILE; SODIUM COCOAMPHOACETATE; .ALPHA.-TOCOPHEROL ACETATE; CITRIC ACID MONOHYDRATE; DISODIUM COCOAMPHODIACETATE; COCAMIDOPROPYL BETAINE; METHYL GLUCOSE DIOLEATE; EDETATE DISODIUM,spl_xml,81450-005-01,81450-005-01,baby,"Oct 12, 2023",4,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5ae9d3a9-bef4-45fb-ac71-7ee0be72856c,
e6be6b62-13a4-410d-b8ac-457b58fd23da,,,,,Olen Skin Care,OLEN SKIN CARE,cleaned_labeler,BABY BUTZ,BABY BUTZ (ZINC OXIDE) CREAM [OLEN SKIN CARE CORPORATION],OLEN SKIN CARE CORPORATION,,cream,TRUE,FALSE,FALSE,TRUE,1,ZINC OXIDE: 17.1 g in 57 g,3,"STARCH, CORN; LANOLIN; PETROLATUM",spl_xml,52358-0001-1,52358-0001-1; 52358-0001-2; 52358-0001-3,baby,"Oct 11, 2023",6,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=e6be6b62-13a4-410d-b8ac-457b58fd23da,
af6b7f9f-9ca5-4c59-be78-d68286451ac3,,,,,Babydonna,BABYDONNA,cleaned_labeler,BABY DONNA SHEER SPF SUNSCREEN STICK,BABY DONNA SHEER SPF SUNSCREEN STICK (ZINC OXIDE) STICK [BABYDONNA LLC],BABYDONNA LLC,sunscreen,stick,TRUE,FALSE,FALSE,TRUE,1,ZINC OXIDE: 19 g in 100 g,15,MEDIUM-CHAIN TRIGLYCERIDES; COCONUT ALKANES; POLYHYDROXYSTEARIC ACID STEARATE; COCOYL CAPRYLOCAPRATE; CARNAUBA WAX; ARACHIDYL ALCOHOL; DOCOSANOL; ARACHIDYL GLUCOSIDE; CANDELILLA WAX; MEADOWFOAM SEED OIL; TOCOPHEROL; CETOSTEARYL ALCOHOL; HYDROGENATED CASTOR OIL; GLYCERYL MONOCAPRYLATE; SHEA BUTTER,spl_xml,83265-001-01,83265-001-01,baby,"Mar 01, 2023",1,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=af6b7f9f-9ca5-4c59-be78-d68286451ac3,
527f206f-9361-1ade-e054-00144ff8d46c,,,,,Badger,W.S. BADGER,title_prefix,BADGER ESSENTIAL BABY SET (ZINC OXIDE) KIT,"BADGER ESSENTIAL BABY SET (ZINC OXIDE) KIT [W.S. BADGER COMPANY, INC.]","W.S. BADGER COMPANY, INC.",,,TRUE,FALSE,FALSE,TRUE,1,ZINC OXIDE: 10 g in 100 mL,5,SUNFLOWER OIL; TOCOPHEROL; HIPPOPHAE RHAMNOIDES FRUIT; CALENDULA OFFICINALIS FLOWER; YELLOW WAX,spl_xml,62206-2850-1,62206-2850-1; 62206-3360-1,baby,"Dec 20, 2022",5,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=527f206f-9361-1ade-e054-00144ff8d46c,
c46d5dfe-259a-1699-e053-2a95a90aba06,,,,,Baby Bum,SUN BUM,title_prefix,BABY BUM DIAPER RASH,BABY BUM DIAPER RASH (ZINC OXIDE) CREAM [SUN BUM LLC],SUN BUM LLC,diaper_cream,cream,TRUE,FALSE,FALSE,TRUE,1,ZINC OXIDE: 160 mg in 1 g,11,CASTOR OIL; HYDROGENATED CASTOR OIL; COCONUT OIL; YELLOW WAX; SHEA BUTTER; JOJOBA OIL; COCOA BUTTER; AVOCADO OIL; ALOE VERA LEAF; GARDENIA TAITENSIS FLOWER; TOCOPHEROL,spl_xml,69039-638-02,69039-638-02,baby,"Feb 07, 2022",2,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c46d5dfe-259a-1699-e053-2a95a90aba06,
b3199cf4-eb90-68c2-e053-2a95a90a8a29,,,,,Astivita,ASTIVITA,cleaned_labeler,ZINC FIVE-O ZINXATION BABY MINERAL SUNSCREEN SPF-50,ZINC FIVE-O ZINXATION BABY MINERAL SUNSCREEN SPF-50 (ZINC OXIDE) LOTION [ASTIVITA LIMITED],ASTIVITA LIMITED,sunscreen,lotion,TRUE,FALSE,FALSE,TRUE,1,ZINC OXIDE: 25 g in 120 g,19,WATER; COCO-CAPRYLATE/CAPRATE; GLYCERIN; COCONUT ALKANES; JOJOBA OIL; POLYGLYCERYL-3 RICINOLEATE; YELLOW WAX; ISOSTEARIC ACID; POLYHYDROXYSTEARIC ACID (2300 MW); MALTODEXTRIN; ALOE VERA LEAF; PHENYLPROPANOL; PROPANEDIOL; CAPRYLYL GLYCOL; TOCOPHEROL; ETHYLHEXYLGLYCERIN; CETYL PHOSPHATE; SODIUM CHLORIDE; EDETATE DISODIUM,spl_xml,80982-005-37,80982-005-37,baby,"Jan 31, 2022",7,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b3199cf4-eb90-68c2-e053-2a95a90a8a29,
d4c7731e-c2bc-5a69-e053-2995a90ab23a,,,,,Private Label,THINK,labeler_map,THINK BABY SPF 30,THINK BABY SPF 30 (SUNSCREEN) STICK [PRIVATE LABEL SELECT LTD CO],PRIVATE LABEL SELECT LTD CO,sunscreen,stick,TRUE,FALSE,FALSE,TRUE,1,ZINC OXIDE: 20 g in 100 g,13,".DELTA.-TOCOPHEROL; WHITE WAX; SHEA BUTTER; SUNFLOWER OIL; CARNAUBA WAX; .ALPHA.-TOCOPHEROL, D-; .BETA.-TOCOPHEROL; COCONUT OIL; COCOA BUTTER; CANDELILLA WAX; ALOE VERA LEAF; .GAMMA.-TOCOPHEROL; CASTOR OIL",spl_xml,62932-264-19,62932-264-19,baby,"Jan 05, 2022",1,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d4c7731e-c2bc-5a69-e053-2995a90ab23a,
d46630e9-a85d-6eaa-e053-2a95a90a1023,,,,,Private Label,PRIVATE LABEL SELECT,labeler_map,"BABY MINERAL SUNSCREEN, SPF 30","BABY MINERAL SUNSCREEN, SPF 30 (SUNSCREEN) OINTMENT [PRIVATE LABEL SELECT LTD CO]",PRIVATE LABEL SELECT LTD CO,sunscreen,ointment,TRUE,FALSE,FALSE,TRUE,1,ZINC OXIDE: 25 g in 100 g,12,"WHITE WAX; .ALPHA.-TOCOPHEROL, D-; .BETA.-TOCOPHEROL; .DELTA.-TOCOPHEROL; SUNFLOWER OIL; COCONUT OIL; RASPBERRY SEED OIL; .GAMMA.-TOCOPHEROL; CASTOR OIL; ROSA CANINA SEED OIL; SHEA BUTTER; APRICOT KERNEL OIL",spl_xml,62932-259-46,62932-259-46,baby,"Jan 03, 2022",1,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d46630e9-a85d-6eaa-e053-2a95a90a1023,
d475423c-c0cb-4778-e053-2995a90a72ee,,,,,Private Label,PRIVATE LABEL SELECT,labeler_map,BABY FACE STICK MINERAL SUNSCREEN SPF 40,BABY FACE STICK MINERAL SUNSCREEN SPF 40 (SUNSCREEN) STICK [PRIVATE LABEL SELECT LTD CO],PRIVATE LABEL SELECT LTD CO,sunscreen,stick,TRUE,FALSE,FALSE,TRUE,1,ZINC OXIDE: 22 g in 100 g,13,"WHITE WAX; CANDELILLA WAX; CARNAUBA WAX; SUNFLOWER OIL; ALOE VERA LEAF; CALENDULA OFFICINALIS FLOWER; SHEA BUTTER; COCOA BUTTER; COCONUT OIL; .BETA.-TOCOPHEROL; .GAMMA.-TOCOPHEROL; .ALPHA.-TOCOPHEROL, D-; .DELTA.-TOCOPHEROL",spl_xml,62932-261-36,62932-261-36,baby,"Jan 03, 2022",1,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d475423c-c0cb-4778-e053-2995a90a72ee,
93ef5b1b-e4f4-4c86-a395-c19861866c3e,,,,,Babyganics,BABYGANICS,labeler_map,"OUTDOOR ESSENTIALS (ZINC OXIDE, OCTOCRYLENE, AND OCTISALATE) KIT","OUTDOOR ESSENTIALS (ZINC OXIDE, OCTOCRYLENE, AND OCTISALATE) KIT [KAS DIRECT LLC DBA BABYGANICS]",KAS DIRECT LLC DBA BABYGANICS,,,TRUE,FALSE,TRUE,TRUE,3,ZINC OXIDE: 112 mg in 1 mL; OCTISALATE: 50 mg in 1 mL; OCTOCRYLENE: 60 mg in 1 mL,24,"WATER; MEDIUM-CHAIN TRIGLYCERIDES; GLYCERIN; BUTYLOCTYL SALICYLATE; STEARYL/OCTYLDODECYL CITRATE CROSSPOLYMER; GLYCERYL MONOSTEARATE; POLYGLYCERYL-6 POLYRICINOLEATE; POLYSORBATE 80; PHENYLETHYL ALCOHOL; GLYCERYL MONOCAPRYLATE; LAPONITE; XANTHAN GUM; HYDROXYETHYL ACRYLATE/SODIUM ACRYLOYLDIMETHYL TAURATE COPOLYMER (100000 MPA.S AT 1.5%); CITRIC ACID MONOHYDRATE; SQUALANE; TOMATO SEED OIL; SUNFLOWER OIL; LECITHIN, SOYBEAN; POLYSORBATE 60; ALOE VERA LEAF; CRANBERRY SEED OIL; RASPBERRY SEED OIL; NIGELLA SATIVA SEED OIL; SORBITAN ISOSTEARATE",spl_xml,59062-0120-6,59062-0120-6; 59062-5400-1,baby,"Oct 25, 2021",2,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=93ef5b1b-e4f4-4c86-a395-c19861866c3e,
b8bc92f1-8524-32db-e053-2a95a90a1f46,,,,,American Consumer,AMERICAN CONSUMER,cleaned_labeler,BABYS BUTT AID,BABYS BUTT AID (ZINC OXIDE) OINTMENT [AMERICAN CONSUMER PRODUCTS CORP],AMERICAN CONSUMER PRODUCTS CORP,skin_protectant,ointment,TRUE,FALSE,FALSE,TRUE,1,ZINC OXIDE: 16 g in 100 g,6,"PENTAERYTHRITYL TETRASTEARATE; MINERAL OIL; MICROCRYSTALLINE WAX; PETROLATUM; HYDROXYETHYL CELLULOSE, UNSPECIFIED; PROPYLPARABEN",spl_xml,72197-039-02,72197-039-02,baby,"Mar 12, 2021",2,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b8bc92f1-8524-32db-e053-2a95a90a1f46,
b6e209c8-09be-eac2-e053-2a95a90a4751,,,,,Anicare Pharmaceuticals,ANICARE PHARMACEUTICALS,cleaned_labeler,MY FAIR BABY DIAPER RASH,MY FAIR BABY DIAPER RASH (ZINC OXIDE) CREAM [ANICARE PHARMACEUTICALS PVT. LTD.],ANICARE PHARMACEUTICALS PVT. LTD.,diaper_cream,cream,TRUE,FALSE,FALSE,TRUE,1,ZINC OXIDE: 13 g in 100 g,14,WATER; MINERAL OIL; PETROLATUM; CETYL ALCOHOL; CETEARETH-25; GLYCERYL MONOSTEARATE; WHITE WAX; MICROCRYSTALLINE WAX; DIMETHICONE; ALOE VERA LEAF; METHYLPARABEN; PROPYLPARABEN; METHYLCHLOROISOTHIAZOLINONE; METHYLISOTHIAZOLINONE,spl_xml,47046-179-01,47046-179-01; 47046-179-02,baby,"Dec 21, 2020",1,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b6e209c8-09be-eac2-e053-2a95a90a4751,
9c91c64a-7218-44f6-9d3b-188b392835c7,,,,,Personal Care,PERSONAL CARE,cleaned_labeler,BABY LOVE DIAPER RASH,"BABY LOVE DIAPER RASH (ZINC OXIDE) CREAM [PERSONAL CARE PRODUCTS, INC.]","PERSONAL CARE PRODUCTS, INC.",diaper_cream,cream,TRUE,FALSE,FALSE,TRUE,1,ZINC OXIDE: 16.51 g in 127 g,15,"METHYLPARABEN; POTASSIUM HYDROXIDE; PROPYLPARABEN; .ALPHA.-TOCOPHEROL ACETATE; ALOE VERA LEAF; WATER; MINERAL OIL; PETROLATUM; YELLOW WAX; DIMETHICONE; SORBITAN SESQUIOLEATE; MICROCRYSTALLINE WAX; PEG-30 DIPOLYHYDROXYSTEARATE; MAGNESIUM SULFATE, UNSPECIFIED FORM; PHENOXYETHANOL",spl_xml,29500-1497-1,29500-1497-1,baby,"Aug 17, 2020",2,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=9c91c64a-7218-44f6-9d3b-188b392835c7,
9f0b7197-1572-ed2d-e053-2a95a90a96fe,,,,,Deserving Health,DESERVING HEALTH,cleaned_labeler,BABY SPECIALTY CREAM,BABY SPECIALTY CREAM (ZINC OXIDE) CREAM [DESERVING HEALTH],DESERVING HEALTH,,cream,TRUE,FALSE,FALSE,TRUE,1,ZINC OXIDE: 0.75 g in 60 mL,10,YELLOW WAX; CITRUS PARADISI SEED; CARROT SEED OIL; ALPHA-TOCOPHEROL; WATER; CALENDULA OFFICINALIS FLOWER; CHAMOMILE; EVENING PRIMROSE OIL; ROSA CANINA FRUIT OIL; GLYCERIN,spl_xml,69711-900-01,69711-900-01,baby,"Feb 24, 2020",1,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=9f0b7197-1572-ed2d-e053-2a95a90a96fe,
8b3a3b17-67dd-7a13-e053-2995a90a099c,,,,,Vitabath,VITABATH,cleaned_labeler,VITABATH BABY SOOTHING RELIEF DIAPER RASH,VITABATH BABY SOOTHING RELIEF DIAPER RASH (ZINC OXIDE) CREAM [VITABATH INC.],VITABATH INC.,diaper_cream,cream,TRUE,FALSE,FALSE,TRUE,1,ZINC OXIDE: 14 g in 100 g,12,TAMANU OIL; GRAPE SEED OIL; SUNFLOWER OIL; WHITE WAX; CASTOR OIL; SHEA BUTTER; OAT KERNEL OIL; COCONUT OIL; OLIVE OIL; TOCOPHEROL; CLARY SAGE OIL; JOJOBA OIL,spl_xml,73172-004-01,73172-004-01,baby,"Jun 14, 2019",1,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=8b3a3b17-67dd-7a13-e053-2995a90a099c,
83186695-f093-45d0-e053-2a91aa0a827d,,,,,Normalest,NORMALEST,cleaned_labeler,IM SAFE FOR BABY AND SILVER,"IM SAFE FOR BABY AND SILVER (TITANIUM DIOXIDE) LOTION [NORMALEST CO., LTD.]","NORMALEST CO., LTD.",,lotion,FALSE,TRUE,FALSE,TRUE,1,TITANIUM DIOXIDE: 1.78 g in 50 mL,34,"DICAPRYLYL CARBONATE; METHYLPROPANEDIOL; CYCLOMETHICONE; SALVIA HISPANICA SEED; FOSFRUCTOSE; SIMMONDSIA CHINENSIS SEED; CARBOXYMETHYLCELLULOSE SODIUM; TROMETHAMINE; BETAINE; GLYCERYL CAPRYLATE; SQUALANE; BUTYLENE GLYCOL; PENTYLENE GLYCOL; MADECASSOSIDE; INVERT SUGAR; PHENYL TRIMETHICONE; 1,2-HEXANEDIOL; SUCROSE STEARATE; TREHALOSE; PULLULAN; HYALURONATE SODIUM; PROPANEDIOL; HYPROMELLOSES; STEARIC ACID; ALKYL (C12-15) BENZOATE; POLYHYDROXYSTEARIC ACID (2300 MW); WATER; GLYCERETH-26; METHYL TRIMETHICONE; CENTELLA ASIATICA; HOUTTUYNIA CORDATA WHOLE; METHYL METHACRYLATE/GLYCOL DIMETHACRYLATE CROSSPOLYMER; ETHYLHEXYLGLYCERIN; ALUMINUM STEARATE",spl_xml,72284-0005-1,72284-0005-1,baby,"Mar 06, 2019",1,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=83186695-f093-45d0-e053-2a91aa0a827d,
168b31b1-9260-61f8-e054-00144ff8d46c,,,,,Burts Bees Baby,BURT'S BEES,title_prefix,BURTS BEES BABY BEE DIAPER RASH,"BURTS BEES BABY BEE DIAPER RASH (ZINC OXIDE) OINTMENT [BURT'S BEES, INC.]","BURT'S BEES, INC.",diaper_cream,ointment,TRUE,FALSE,FALSE,TRUE,1,ZINC OXIDE: 40 g in 100 g,16,SHEA BUTTER; CASTOR OIL; JOJOBA OIL; OLIVE OIL; HYDROGENATED CASTOR OIL; CHAMAEMELUM NOBILE FLOWER OIL; LAVANDULA ANGUSTIFOLIA FLOWER; TOCOPHEROL; CALENDULA OFFICINALIS FLOWER; SOYBEAN OIL; CANOLA OIL; ROSEMARY; LAVANDIN OIL; ALMOND OIL; YELLOW WAX; LANOLIN,spl_xml,26052-028-01,26052-028-01; 26052-028-02,baby; burts bees baby,"Dec 24, 2018",7,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=168b31b1-9260-61f8-e054-00144ff8d46c,
1eae935f-942b-4290-91de-8c608f70a7ed,,,,,Meijer,MEIJER,cleaned_labeler,BABY SUNSCREEN SPF 50,BABY SUNSCREEN SPF 50 (TITANIUM DIOXIDE 3.1% ZINC OXIDE 4.0%) LOTION [MEIJER],MEIJER,sunscreen,lotion,TRUE,TRUE,FALSE,TRUE,2,Titanium Dioxide: 3.1 g in 100 mL; Zinc Oxide: 4 g in 100 mL,15,ALOE VERA LEAF; MEDIUM-CHAIN TRIGLYCERIDES; Caprylyl Glycol; Dimethicone; Ethylhexyl Methoxycrylene; Glycerin; Isohexadecane; POLYETHYLENE GLYCOL 400; Phenoxyethanol; Sodium Chloride; Sodium Citrate; .ALPHA.-TOCOPHEROL ACETATE; Triethoxycaprylylsilane; EICOSYL POVIDONE; Water,spl_xml,41250-902-06,41250-902-06,baby,"Jun 29, 2018",1,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1eae935f-942b-4290-91de-8c608f70a7ed,
69c1db68-508a-e6e1-e053-2a91aa0a8568,,,,,Delta &,DELTA &,cleaned_labeler,BABY LOVE PERSONAL CARE DIAPER RASH,BABY LOVE PERSONAL CARE DIAPER RASH (ZINC OXIDE) CREAM [DELTA BRANDS & PRODUCTS LLC],DELTA BRANDS & PRODUCTS LLC,diaper_cream,cream,TRUE,FALSE,FALSE,TRUE,1,ZINC OXIDE: 13 g in 100 g,12,WATER; MINERAL OIL; MICROCRYSTALLINE WAX; PETROLATUM; YELLOW WAX; SORBITAN SESQUIOLEATE; DIMETHICONE; ALOE VERA LEAF; PEG-30 DIPOLYHYDROXYSTEARATE; PHENOXYETHANOL; POTASSIUM HYDROXIDE; ALPHA-TOCOPHEROL ACETATE,spl_xml,72133-321-45,72133-321-45,baby,"Apr 18, 2018",1,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=69c1db68-508a-e6e1-e053-2a91aa0a8568,
af8cce4d-23a2-47e4-8b5a-8c49e458d01b,,,,,Walgreens,WALGREENS,cleaned_labeler,BABY SPF 60 SUNSCREEN,BABY SPF 60 SUNSCREEN (TITANIUM DIOXIDE - 6.00% ZINC OXIDE - 4.70%) STICK [WALGREENS],WALGREENS,sunscreen,stick,TRUE,TRUE,FALSE,TRUE,2,Titanium Dioxide: 6 g in 100 g; Zinc Oxide: 4.7 g in 100 g,15,Aluminum Hydroxide; YELLOW WAX; BUTYLATED HYDROXYTOLUENE; Butyloctyl Salicylate; ALKYL (C12-15) BENZOATE; Cetyl Alcohol; Dimethicone; CANDELILLA WAX; Isostearic Acid; Neopentyl Glycol Diethylhexanoate; CERESIN; Paraffin; HIGH DENSITY POLYETHYLENE; Stearic Acid; Triethoxycaprylylsilane,spl_xml,0363-3216-01,0363-3216-01,baby,"Feb 15, 2018",2,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=af8cce4d-23a2-47e4-8b5a-8c49e458d01b,
8c0cbb66-38aa-4429-a6a0-6c063131296a,,,,,Fischer Pharmaceuticals,FISCHER PHARMACEUTICALS,cleaned_labeler,PURE BABY DIAPER RASH,PURE BABY DIAPER RASH (ZINC OXIDE) CREAM [FISCHER PHARMACEUTICALS LTD],FISCHER PHARMACEUTICALS LTD,diaper_cream,cream,TRUE,FALSE,FALSE,TRUE,1,Zinc Oxide: 40 g in 100 g,20,LEVOMENOL; CALENDULA OFFICINALIS FLOWER; MEDIUM-CHAIN TRIGLYCERIDES; Coco-Caprylate; DUNALIELLA SALINA; Ethylhexylglycerin; GLOBULARIA CORDIFOLIA WHOLE; Glycerin; SUNFLOWER OIL; Hydrogenated Castor Oil; MAGNESIUM SULFATE ANHYDROUS; OLIVE OIL; Phenoxyethanol; Polyglyceryl-2 Dipolyhydroxystearate; Polyglyceryl-3 Diisostearate; Potassium Sorbate; ALMOND OIL; Sodium Benzoate; Tocopherol; Water,spl_xml,59886-414-32,59886-414-32,baby,"Jan 02, 2018",2,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=8c0cbb66-38aa-4429-a6a0-6c063131296a,
